,bidir,numFC,numRNN,sizeFC,dropout,sizeRNN,weighted,whichFFT,batch_size,customLoss,initial_lr,remove_mean,weight_decay,whichDataset,whichDisplacement,replace_nan_by_min
1065,False,1,3,16,0.05942612720212915,32,False,False,215,False,0.001,False,1e-05,indiv,displacement,False
1066,True,3,3,64,0.09225736340823146,64,True,True,2048,False,0.001,False,1e-05,ratioNorm,xyPosition,False
1067,False,1,1,64,0.079413731734401,32,False,True,256,False,0.001,False,0.0001,ratio,displacement,True
1068,True,3,2,64,0.183216037619232,8,False,True,128,False,0.001,False,0.001,ratioNorm,xyPosition,False
1069,True,2,3,32,0.17052057380299382,8,True,True,2048,False,0.001,False,1e-05,ratio,xyPosition,True
1070,False,2,2,64,0.12052219558452204,32,False,False,2048,False,0.01,False,0.001,ratio,displacement,False
1071,True,3,1,8,0.1365655517191044,32,False,True,1024,False,0.01,False,1e-05,ratio,xyPosition,False
1072,True,3,3,64,0.0739516473330876,16,True,True,256,False,0.001,False,1e-05,ratio,displacement,False
1073,False,2,1,32,0.16190418835600545,32,True,False,4096,False,0.001,False,0.0001,ratio,xyPosition,False
1074,False,2,1,32,0.17239988778205156,32,True,True,128,False,0.001,False,0.0001,ratio,xyPosition,True
1075,False,2,2,64,0.08317657266449138,32,True,True,4096,False,0.01,False,0.0001,ratio,xyPosition,True
1076,False,2,1,32,0.06610454831548343,16,True,False,215,False,0.001,False,1e-05,ratio,displacement,True
1077,False,1,3,32,0.19881084212825512,64,True,True,4096,False,0.001,False,0.0001,indiv,xyPosition,True
1078,True,1,1,32,0.07875978022220466,32,False,True,215,False,0.001,False,0.001,ratio,displacement,True
1079,False,1,3,8,0.16929509370619047,8,True,False,4096,False,0.001,False,1e-05,indiv,displacement,True
1080,True,1,1,32,0.08906931765777046,8,True,True,256,False,0.01,False,0.001,ratioNorm,xyPosition,False
1081,True,3,1,32,0.11460606931184748,16,True,False,215,False,0.01,False,1e-05,ratioNorm,xyPosition,False
1082,False,3,3,16,0.15498730733441196,16,False,True,4096,False,0.001,False,0.001,ratio,xyPosition,True
1083,True,2,1,32,0.07878793173138746,8,False,True,215,False,0.001,False,0.001,indiv,xyPosition,True
1084,False,3,2,16,0.19736826803068275,32,False,False,256,False,0.01,False,0.0001,indiv,displacement,False
1085,True,2,3,32,0.17883585788002393,8,False,True,4096,False,0.01,False,1e-05,ratio,displacement,False
1086,True,1,3,64,0.11121900947323982,64,True,True,2048,False,0.01,False,1e-05,ratio,xyPosition,False
1087,True,2,3,32,0.14086300912537675,64,False,True,128,False,0.01,False,0.001,ratio,displacement,False
1088,True,1,2,8,0.1442552388928482,32,True,True,2048,False,0.01,False,0.001,indiv,xyPosition,True
1089,True,2,3,32,0.15827801580117629,8,False,False,256,False,0.01,False,0.0001,ratio,displacement,False
1090,True,2,2,8,0.10646016944797942,16,False,True,1024,False,0.001,False,1e-05,ratioNorm,displacement,True
1091,False,2,1,64,0.06830466856520126,8,True,False,128,False,0.01,False,1e-05,ratio,displacement,True
1092,False,3,2,16,0.13597923875215295,16,False,False,2048,False,0.001,False,0.001,indiv,xyPosition,False
1093,True,1,3,32,0.08475041889993996,64,False,True,128,False,0.01,False,0.0001,ratioNorm,xyPosition,False
1094,False,2,1,16,0.08257371272063661,8,True,False,2048,False,0.01,False,0.001,indiv,xyPosition,True
1095,True,3,1,32,0.11429551247921926,8,False,False,1024,False,0.001,False,0.0001,ratio,xyPosition,True
1096,False,1,2,32,0.05394907970772247,16,False,True,1024,False,0.01,False,1e-05,ratioNorm,displacement,True
1097,True,3,2,32,0.1582017695803638,16,False,False,215,False,0.01,False,1e-05,indiv,displacement,True
1098,False,3,2,16,0.1886621424932754,16,False,False,256,False,0.01,False,0.0001,indiv,displacement,True
1099,True,2,1,8,0.15371369994586565,64,True,True,128,False,0.001,False,0.0001,indiv,displacement,False
1100,False,3,3,32,0.05260586187670554,32,True,False,215,False,0.01,False,1e-05,indiv,displacement,False
1101,True,1,2,16,0.10709203904021151,32,False,True,1024,False,0.01,False,0.001,ratioNorm,xyPosition,False
1102,False,1,2,8,0.15184962720778178,16,True,True,128,False,0.01,False,0.0001,ratioNorm,xyPosition,True
1103,True,3,3,8,0.07143544245481691,16,True,True,256,False,0.01,False,0.001,indiv,xyPosition,True
1104,True,1,1,8,0.12813661355790285,8,False,False,4096,False,0.001,False,0.001,ratioNorm,displacement,False
1105,False,2,2,64,0.0789572098883837,16,False,False,256,False,0.01,False,1e-05,indiv,displacement,False
1106,True,1,2,64,0.09039869625856814,16,False,False,2048,False,0.001,False,0.0001,indiv,displacement,False
1107,True,2,3,32,0.0601374699029754,64,True,False,1024,False,0.01,False,0.001,ratioNorm,displacement,True
1108,False,3,1,16,0.05968809432860936,8,False,True,256,False,0.001,False,0.001,ratio,xyPosition,False
1109,True,2,3,8,0.13446415151740715,64,False,True,1024,False,0.001,False,1e-05,indiv,xyPosition,True
1110,False,2,3,32,0.19796086773348712,16,False,True,1024,False,0.01,False,0.0001,ratioNorm,xyPosition,True
1111,True,3,2,16,0.07469831461196966,32,True,True,215,False,0.01,False,0.001,ratioNorm,xyPosition,False
1112,True,3,1,8,0.10989166025896108,32,True,True,128,False,0.001,False,0.0001,ratio,displacement,True
1113,True,2,3,8,0.0998823351310945,64,True,False,215,False,0.001,False,1e-05,indiv,displacement,True
1114,True,1,2,64,0.094838702152877,64,True,False,215,False,0.01,False,0.0001,indiv,xyPosition,False
1115,True,2,3,8,0.10518250105327198,32,True,False,256,False,0.001,False,1e-05,indiv,displacement,True
1116,False,1,3,16,0.09246307916175088,8,True,False,215,False,0.01,False,0.0001,ratioNorm,displacement,False
1117,False,2,2,16,0.13660698691439965,32,True,False,215,False,0.001,False,0.0001,ratio,displacement,True
1118,True,3,1,8,0.05099604921619594,32,False,True,4096,False,0.01,False,1e-05,ratioNorm,xyPosition,True
1119,False,3,2,32,0.11902387401807887,32,True,False,256,False,0.001,False,1e-05,indiv,displacement,True
1120,False,1,1,32,0.09665377451526068,32,False,True,2048,False,0.001,False,0.001,ratio,displacement,True
1121,True,2,1,16,0.1604425948022227,8,True,False,1024,False,0.01,False,1e-05,ratio,xyPosition,True
1122,False,2,2,64,0.1541995556433563,64,False,False,4096,False,0.01,False,0.001,ratioNorm,displacement,True
1123,True,3,2,16,0.1233104727408844,32,False,True,1024,False,0.01,False,0.0001,ratio,displacement,False
1124,False,3,2,16,0.10489654856415996,8,False,True,4096,False,0.001,False,1e-05,ratio,xyPosition,True
1125,True,1,1,64,0.19073453513609023,64,False,True,128,False,0.01,False,0.0001,ratio,displacement,False
1126,False,2,3,64,0.07578204960190346,8,False,True,256,False,0.001,False,1e-05,ratioNorm,xyPosition,False
1127,False,2,1,16,0.1247440879242286,16,False,False,128,False,0.001,False,0.0001,ratio,displacement,False
1128,True,3,1,8,0.1789494018900576,16,True,True,4096,False,0.01,False,0.0001,indiv,displacement,False
1129,True,3,2,8,0.1828363850969893,32,False,False,1024,False,0.01,False,1e-05,ratioNorm,xyPosition,True
1130,False,3,3,64,0.15766926148805482,16,True,True,1024,False,0.001,False,1e-05,indiv,displacement,False
1131,True,3,2,16,0.059738058431687294,32,True,True,215,False,0.01,False,1e-05,ratio,xyPosition,True
1132,True,1,2,8,0.14447148993659734,8,True,True,215,False,0.01,False,0.0001,ratioNorm,displacement,True
1133,False,1,2,8,0.09838659463866244,16,False,True,2048,False,0.001,False,0.0001,ratio,displacement,True
1134,True,1,1,8,0.06920983309843269,64,True,False,128,False,0.01,False,0.001,ratio,displacement,False
1135,False,3,1,32,0.1330820507615169,8,True,False,2048,False,0.01,False,0.0001,indiv,xyPosition,True
1136,True,2,3,64,0.11430152392583288,8,False,True,215,False,0.01,False,1e-05,ratioNorm,displacement,True
1137,True,3,2,32,0.1874665405254496,8,False,False,2048,False,0.01,False,0.0001,ratioNorm,displacement,True
1138,True,1,1,64,0.16060315096202776,64,True,False,256,False,0.01,False,1e-05,ratioNorm,xyPosition,False
1139,True,3,2,64,0.08059096676037886,32,True,False,215,False,0.001,False,0.0001,indiv,xyPosition,True
1140,False,2,2,32,0.07922923289790344,64,False,True,2048,False,0.01,False,0.0001,indiv,displacement,False
1141,True,3,3,64,0.12782838546479564,32,False,False,256,False,0.01,False,0.001,ratioNorm,displacement,False
1142,False,2,3,32,0.14558308037074483,64,False,True,1024,False,0.01,False,1e-05,ratio,xyPosition,False
1143,True,3,2,16,0.09116331273772668,32,True,False,4096,False,0.001,False,0.001,indiv,xyPosition,False
1144,False,3,1,32,0.1534899820185166,16,True,False,1024,False,0.01,False,0.001,ratioNorm,displacement,False
1145,True,3,3,8,0.1596195146203535,32,False,False,1024,False,0.001,False,1e-05,indiv,xyPosition,False
1146,True,3,2,8,0.09209329121361778,64,True,False,215,False,0.01,False,1e-05,indiv,displacement,False
1147,True,2,1,64,0.185078201664222,16,True,False,4096,False,0.01,False,0.0001,ratio,xyPosition,False
1148,True,2,2,16,0.1251687821005325,16,True,False,4096,False,0.001,False,0.001,ratioNorm,xyPosition,False
1149,False,2,1,16,0.18458611894109328,16,False,False,4096,False,0.01,False,0.0001,ratioNorm,xyPosition,False
1150,True,2,2,8,0.09891638639175612,32,False,False,256,False,0.001,False,1e-05,ratioNorm,displacement,True
1151,False,3,2,8,0.14269392103572,32,True,True,215,False,0.01,False,0.0001,indiv,displacement,True
1152,True,1,3,8,0.1932133149843432,8,True,False,1024,False,0.01,False,0.001,ratio,displacement,True
1153,True,1,3,32,0.1459561081798711,64,False,True,128,False,0.001,False,0.001,ratioNorm,xyPosition,True
1154,False,3,3,32,0.08332451129246544,16,False,False,1024,False,0.001,False,1e-05,ratio,displacement,False
1155,False,3,2,16,0.14579983781776348,8,False,False,128,False,0.001,False,1e-05,indiv,xyPosition,True
1156,True,2,3,8,0.06888487559805291,16,False,False,215,False,0.001,False,1e-05,indiv,displacement,True
1157,True,2,1,64,0.07538970506192282,8,False,False,2048,False,0.01,False,0.0001,ratio,displacement,False
1158,True,1,2,64,0.1455043140546824,8,True,True,256,False,0.01,False,0.0001,ratio,displacement,False
1159,True,2,2,32,0.11022424183923876,8,True,True,4096,False,0.01,False,0.001,ratioNorm,displacement,False
1160,False,2,2,8,0.165040115804589,8,True,True,4096,False,0.001,False,0.0001,indiv,xyPosition,True
1161,True,3,3,16,0.17424659311332574,64,False,False,1024,False,0.01,False,1e-05,indiv,xyPosition,False
1162,False,3,2,32,0.1384592575261103,64,False,True,4096,False,0.001,False,1e-05,ratio,xyPosition,True
1163,False,3,1,8,0.11998081431863156,32,True,True,215,False,0.01,False,0.001,ratioNorm,xyPosition,True
1164,True,2,3,8,0.05887353609746075,32,True,False,215,False,0.001,False,0.0001,ratioNorm,displacement,True
1165,True,2,2,16,0.1541200061785385,32,False,False,215,False,0.001,False,0.001,ratioNorm,displacement,True
1166,False,2,1,16,0.18122368840455383,64,True,True,128,False,0.01,False,0.001,ratioNorm,displacement,True
1167,True,3,2,32,0.11165809899361603,32,True,True,256,False,0.001,False,0.0001,ratio,displacement,True
1168,False,1,1,64,0.19226040300744143,16,True,False,215,False,0.01,False,0.001,ratio,displacement,False
1169,False,1,1,64,0.1326740367898135,16,True,False,256,False,0.01,False,0.0001,indiv,xyPosition,True
1170,True,1,1,16,0.12577200949284095,16,False,True,2048,False,0.001,False,1e-05,ratio,xyPosition,True
1171,False,1,2,64,0.07902370130200091,16,False,False,1024,False,0.01,False,0.0001,indiv,xyPosition,False
1172,False,1,3,8,0.1017259449174812,8,True,False,128,False,0.01,False,0.001,indiv,xyPosition,True
1173,False,2,2,64,0.11999300036253076,8,False,False,2048,False,0.01,False,1e-05,indiv,xyPosition,True
1174,True,3,3,8,0.1924625454759728,16,False,False,2048,False,0.01,False,0.0001,ratio,xyPosition,True
1175,False,3,2,16,0.05250530113271021,8,False,True,1024,False,0.01,False,1e-05,ratioNorm,xyPosition,False
1176,False,2,2,64,0.11631593967908084,16,True,False,1024,False,0.001,False,0.0001,indiv,displacement,False
1177,True,2,2,8,0.1211188259438262,8,True,False,256,False,0.01,False,0.0001,indiv,xyPosition,False
1178,True,3,1,64,0.10911312769503048,16,True,False,128,False,0.01,False,0.0001,ratio,displacement,False
1179,True,1,1,16,0.08101655318840378,32,False,True,128,False,0.01,False,0.001,ratio,displacement,True
1180,False,3,2,8,0.09801839388694177,64,False,False,2048,False,0.001,False,1e-05,ratio,displacement,False
1181,True,1,2,32,0.054725616275148714,8,True,True,256,False,0.001,False,0.001,indiv,xyPosition,False
1182,True,2,2,8,0.13634078822224754,8,True,True,2048,False,0.001,False,0.001,ratio,xyPosition,False
1183,True,2,3,32,0.06941304834996048,64,True,True,215,False,0.01,False,0.001,indiv,displacement,False
1184,True,1,2,16,0.14720862263489332,8,False,False,1024,False,0.001,False,0.001,indiv,xyPosition,False
1185,False,2,2,8,0.08624657394020083,16,False,False,215,False,0.01,False,1e-05,ratio,displacement,False
1186,False,2,1,8,0.19148842459784204,32,False,True,1024,False,0.01,False,0.001,ratio,xyPosition,True
1187,True,1,1,64,0.18193904524407112,64,True,False,2048,False,0.01,False,0.0001,ratio,xyPosition,False
